32709,"Fragosos, PR",-27.2058191,-52.0688699
32764,"Guaira, PR",-24.0851924,-54.2567519
32701,"Hotel Cataratas, PR",-25.5614691,-54.56187
32700,"Iate Clube, PR",-25.0224703,-50.0549235
31928,"Nova Cantu, PR",-24.6739252,-52.5731265
32710,"Porto Amazonas, PR",-25.5494226,-49.8973805
32702,"Porto Capanema, PR",-25.5902081,-53.9784751
32715,"Porto Sao Jose, PR",-22.7198049,-53.1754265
32704,"Porto Vitoria, PR",-26.1605673,-51.2239397
31926,"Ribeirao do Pinhal, PR",-23.4063092,-50.3581945
32708,"Rio Negro, PR",-26.1047668,-49.7982766
32614,"Santa Clara, PR",-24.1004567,-54.2848001
31927,"Santa Terezinha do Itaipu, PR",-25.4430847,-54.3997473
32716,"Tibagi, PR",-24.5151667,-50.4101487
31925,"Tijucas do Sul, PR",-25.9273376,-49.179265
32713,"Uba do Sul, PR",-25.4134712,-48.4221539
32706,"Uniao da Vitoria, PR",-26.228596,-51.0869796
69151,"Baia Guanabara, RJ",-22.8169023,-43.1272201
32661,"Barra do Pirai, RJ",-22.4242692,-43.8935244
32662,"Barra Mansa, RJ",-22.5617455,-44.1663435
69009,"Guanabara, RJ",-22.8169023,-43.1272201
32660,"Manoel Duarte, RJ",-22.917596,-43.0842473
31955,"Mendes, RJ",-22.5269113,-43.7332604
32515,"Nossa Senhora Amparo, RJ",-22.3847,-44.1125
32514,"Pedra Selada, RJ",-22.3386,-44.3964
31956,"Santa Maria Madalena, RJ",-21.9518563,-41.9000248
32656,"Santo Antonio de Padua, RJ",-21.539,-42.1816
32655,"Sao Fidelis, RJ",-21.6467054,-41.7463412
31954,"Teresopolis, RJ",-22.4164578,-42.975194
70105,"Assu, RN",-5.5836157,-36.9139541
31088,"Bonito, RN",-6.208176,-38.422639
31073,"Boqueirao de Parelhas, RN",-6.7159588,-36.6245507
70103,"Caico, RN",-6.4594544,-37.0971911
31077,"Campo Grande, RN",-5.862063,-37.3134908
32571,"Cruzeta, RN",-6.4113343,-36.7872964
31071,"Cruzeta, RN",-6.4113343,-36.7872964
31075,"Dourado, RN",-6.2516855,-36.5143705
31089,"Encanto, RN",-6.1107477,-38.3050953
31081,"Esguicho, RN",-6.7579334,-36.9546186
31074,"Gargalheiras, RN",-6.42268,-36.610474
32570,"Ipanguacu, RN",-5.5090713,-36.8594421
32632,"Jardim de Piranhas, RN",-6.3796347,-37.3495566
31091,"Jesus Maria Jose, RN",-6.4780543,-38.1710033
31942,"Joao Camara, RN",-5.5349637,-35.8150811
31078,"Lagoa de Extremoz, RN",-5.7172372,-35.2849525
31079,"Lagoa do Bonfim, RN",-6.0372527,-35.2154627
31080,"Lagoa do Boqueirao, RN",-5.2503517,-35.5457552
31086,"Lagoa Jiqui, RN",-5.9206369,-35.1878497
31085,"Lagoa Pium, RN",-5.9827706,-35.2038405
31095,"Lucrecia, RN",-6.1172522,-37.8134573
31090,"Marcelino Vieira, RN",-6.2938597,-38.1622228
31879,"Martins, RN",-6.0892841,-37.9114676
31100,"Mendubim, RN",-5.6296446,-36.915652
32572,"Natal, RN",-5.805398,-35.2080905
70101,"Natal, RN",-5.805398,-35.2080905
31880,"Parelhas, RN",-6.691369,-36.6584475
70102,"Parnamirim, RN",-5.9153334,-35.2679913
31093,"Passagem, RN",-6.2780162,-35.3768806
32569,"Pau dos Ferros, RN",-6.1124964,-38.2062628
70106,"Pedro Avelino, RN",-5.5218651,-36.3850166
31092,"Piloes, RN",-6.2685621,-38.0440115
31076,"Poco Branco, RN",-5.6224378,-35.6615774
31094,"Riacho da Cruz, RN",-5.9373463,-37.9488019
31097,"Rodeador, RN",-2.8759469,-41.9157744
70104,"Santa Cruz, RN",-6.224752,-36.019297
70100,"Santana do Matos, RN",-5.9468972,-36.6502541
70107,"Sao Miguel, RN",-6.2121764,-38.4977377
31083,"Tabatinga, RN",-6.0590292,-35.1037216
31096,"Tourao, RN",-5.7404835,-35.2339268
31098,"Umari, RN",-5.9151507,-35.6281042
31072,"Zangarelhas, RN",-6.5981403,-36.7432855
32610,"Abuna, RO",-9.6270097,-65.2603977
32318,"Ariquemes, RO",-9.9076522,-63.033069
31992,"Ariquemes, RO",-9.9076522,-63.033069
32154,"Ariquemes (10), RO",-9.9076522,-63.033069
31993,"Cacoal, RO",-11.4333,-61.4420502
31913,"Campo Novo, RO",-21.7672905,-41.189837
32635,"Canutama, RO",-22.8759043,-43.3561517
31994,"Costa Marques, RO",-12.4367165,-64.2279765
32317,"Fazenda Rio Branco, RO",-22.2884495,-43.670698
32156,"Floriano Peixoto, RO",-8.7642532,-63.9048945
31995,"Guajara Mirim, RO",-10.7804239,-65.3327825
32149,"Guajara-Mirim, RO",-10.7804239,-65.3327825
32152,"Jacy-Parana, RO",-8.7648814,-63.8790142
32161,"Jaru, RO",-10.431826,-62.478769
32609,"Ji-Parana, RO",-10.8778148,-61.9277854
32596,"Ji-Parana, RO",-10.8778148,-61.9277854
31996,"Ji-Parana, RO",-10.8778148,-61.9277854
31997,"Machadinho, RO",-9.4240851,-61.9923719
32391,"Pedras Negras, RO",-12.8501835,-62.9022569
32145,"Pimenteiras, RO",-13.482271,-61.047052
32316,"Ponte Massangana, RO",-10.0044167,-63.4323092
32153,"Porto Velho, RO",-8.7494525,-63.8735438
31998,"Porto Velho, RO",-8.7494525,-63.8735438
32147,"Principe da Beira, RO",-12.0704497,-64.1866661
32315,"Samuel Barragem, RO",-9.128,-63.277
31915,"Sao Miguel Guapore, RO",-11.6951466,-62.7195739
32160,"Sitio Bela Vista (3), RO",-22.2819089,-44.3130541
32162,"Tabajara, RO",-8.8899371,-62.0624458
31999,"Vilhena, RO",-12.7368536,-60.1465555
31905,"Boa Vista, RR",2.8208478,-60.6719582
32598,"Bonfim, RR",3.3613818,-59.8427241
32132,"Bonfim, RR",3.3613818,-59.8427241
32371,"Caracarai, RR",1.827598,-61.125389
32137,"Caracarai, RR",1.827598,-61.125389
32141,"Fazenda Sao Jose, RR",1.7572854,-61.1644307
32138,"Missao Catrimani, RR",1.7401892,-62.2871886
32599,"Missao Surucucu, RR",2.823274,-63.660183
32612,"Mocidade, RR",3.4640983,-60.91046
32136,"Mucajai, RR",2.4486084,-60.9199986
32588,"Santa Maria Boiacu, RR",-0.50861,-61.784111
32130,"Uaicas, RR",3.5513608,-63.1695414
32133,"Vila Surumu, RR",4.1934274,-60.7896597
32755,"Alegrete, RS",-29.790166,-55.794862
32611,"Barra do Quarai, RS",-30.208947,-57.5505128
31916,"Caxias do Sul, RS",-29.1685045,-51.1796385
32744,"Dona Francisca, RS",-29.623063,-53.3560585
32393,"Encantado, RS",-29.2392716,-51.8744817
31917,"Encruzilhada Sul, RS",-30.5433066,-52.5223514
32761,"Irai, RS",-27.1955392,-53.256791
31918,"Julio Castilhos, RS",-29.2286575,-53.6825217
32756,"Manoel Viana, RS",-29.585935,-55.484112
32763,"Marcelino Ramos, RS",-27.4622708,-51.9081009
32754,"Passo Mariano Pinto, RS",-29.3204546,-56.0655928
32759,"Passo Santa Maria, RS",-30.884635,-52.5116166
32605,"Passo S Borja, RS",-28.6275079,-56.0302794
32765,"Passo Socorro, RS",-28.2445154,-50.7722704
32379,"PCH Cotipora, RS",-28.9407972,-51.7732671
32604,"PCH Linha Emilia, RS",-28.9407972,-51.7732671
32394,"Ponte Jaguarao, RS",-32.5696654,-53.3786761
32600,"Porto Lucena, RS",-27.8532622,-55.0198385
32606,"Quarai, RS",-30.3818093,-56.4526576
32757,"Rosario do Sul, RS",-30.2527151,-54.9179382
31919,"Sao Borja, RS",-28.6592237,-56.0044295
31920,"Sao Gabriel, RS",-30.334214,-54.3227149
32466,"Sao Martinho da Serra, RS",-29.5380766,-53.8544925
32753,"Uruguaiana, RS",-29.7560726,-57.0867546
32687,"Apiuna, SC",-27.0374658,-49.3885037
32381,"Barragem Oeste-Taio, SC",-27.0991898,-50.0452661
32758,"Blumenau, SC",-26.9195567,-49.0658025
32746,"Braco do Norte, SC",-28.2728633,-49.1622712
32653,"Brusque, SC",-27.0964628,-48.9136323
31923,"Campo Ere, SC",-26.3947432,-53.0790495
31924,"Farol Santa Marta, SC",-28.6042142,-48.8139584
31921,"Itapiranga, SC",-27.1724236,-53.7118989
32729,"Ituporanga, SC",-27.4096219,-49.6014812
32378,"Rio Bonito, SC",-26.1675106,-48.9061782
32748,"Rio do Sul Novo, SC",-27.8954281,-49.4132001
32654,"Salseiro, SC",-27.353278,-49.330414
32732,"Sao Martinho, SC",-28.165018,-48.9793424
31922,"Serra do Quiriri, SC",-26.0734869,-49.0299882
32641,"Taio, SC",-27.1167574,-50.0002159
32649,"Timbo, SC",-26.8282737,-49.270641
32745,"Tubarao, SC",-28.471488,-49.014132
32270,"UHE - Campos Novos, SC",-27.6030599,-51.3326611
31782,"Aquidaba, SE",-10.2837579,-37.0188687
31783,"Aracaju, SE",-10.9162061,-37.0774655
31784,"Boquim, SE",-11.1450175,-37.6204228
31786,"Capela, SE",-10.50494,-37.0552566
31801,"Estancia, SE",-11.2682255,-37.4378341
31787,"Frei Paulo, SE",-10.5495658,-37.5351541
31788,"Indiaroba, SE",-11.5213547,-37.5107019
31802,"Itabaiana, SE",-10.6856197,-37.4270517
31803,"Japaratuba, SE",-10.5934888,-36.941514
31789,"Lagarto, SE",-10.9141791,-37.6715308
31790,"Laranjeiras, SE",-10.8040231,-37.1658336
31791,"Monte Alegre, SE",-22.9271519,-43.4619127
31792,"Neopolis, SE",-10.3169663,-36.5769132
31910,"Nossa Senhora da Gloria, SE",-10.2188811,-37.4199759
31797,"Nossa Senhora das Dores, SE",-10.4916994,-37.1936571
31796,"Nossa Senhora de Aparecida, SE",-24.0914431,-46.6168417
31912,"Poco Redondo, SE",-9.8055833,-37.6850557
31793,"Porto da Folha, SE",-9.9152929,-37.2792841
32638,"Propria, SE",-10.212427,-36.8372254
31911,"Riachao do Dantas, SE",-11.0704439,-37.726446
31794,"Santo Amaro, SE",-23.6556547,-46.7209734
31795,"Sao Cristovao, SE",-11.0136465,-37.2071134
31804,"Simao Dias, SE",-10.7383767,-37.8090877
31798,"Tobias Barreto, SE",-11.1878721,-38.0030397
31799,"Umbauba, SE",-11.3826792,-37.6565562
32724,"Agua Vermelha, SP",-21.8985118,-47.8503572
30894,"Anchieta, SP",-23.6769359,-46.5607437
32517,"Bananal, SP",-22.6820178,-44.3221805
32363,"Barra do Batatal, SP",-24.5858416,-48.2705355
32362,"Barra do Turvo, SP",-24.756421,-48.5056942
31988,"Barragem Capivari, SP",-23.8785315,-46.5595141
32464,"Barretos, SP",-20.5531437,-48.5697509
32541,"Cacapava, SP",-23.099204,-45.707645
32766,"Cachoeira Paulista Antiga, SP",-22.6618777,-45.0077339
32718,"Campina do M. Alegre, SP",-23.5970702,-48.4883782
32527,"Campos do Jordao, SP",-22.738299,-45.5903769
32636,"Capivara, SP",-22.8480871,-50.9579753
32521,"Caraguatatuba, SP",-23.62028,-45.41306
31987,"Cipo P-26, SP",-23.8570322,-46.792864
32525,"Cruzeiro, SP",-22.5783685,-44.9642044
32520,"Cunha, SP",-23.07753,-44.9567436
30885,"Cunha, SP",-23.07753,-44.9567436
32749,"Eldorado, SP",-24.522583,-48.1093489
32726,"Fazenda Corredeira, SP",-21.9718773,-48.4144521
30977,"Flona Lorena, SP",-22.714852,-45.095061
32518,"Formoso, SP",-22.6422883,-44.5128098
31979,"Garca, SP",-22.2125766,-49.6547994
32524,"Guaratingueta, SP",-22.8057839,-45.1908926
32538,"Guaratingueta, SP",-22.8057839,-45.1908926
31982,"Iguape, SP",-24.7042692,-47.5563733
32751,"Iporanga, SP",-24.5843214,-48.594028
30889,"Itanhaem, SP",-24.1833421,-46.7896229
31977,"Itu, SP",-23.2637798,-47.2998462
31974,"Jaboticabal, SP",-21.252037,-48.325223
32535,"Jacarei, SP",-23.3050682,-45.9723075
31978,"Jau, SP",-22.293585,-48.559193
30891,"Juquei, SP",-23.7692492,-45.7279899
32750,"Juquia, SP",-24.3172209,-47.6355618
32723,"Laranjal Paulista, SP",-23.0514764,-47.8370125
31975,"Miguelopolis, SP",-20.179612,-48.030997
32366,"Miracatu, SP",-24.2839078,-47.4535128
32523,"Monteiro Lobato, SP",-22.9553542,-45.8387146
32522,"Paraibuna, SP",-23.3864203,-45.6626797
30888,"Paraibuna, SP",-23.3864203,-45.6626797
32537,"Pindamonhangaba, SP",-22.9364,-45.4622602
32663,"Pindamonhangaba, SP",-22.9364,-45.4622602
31006,"Piquete, SP",-22.6138451,-45.1777096
32722,"Piracicaba, SP",-22.725165,-47.6493269
32725,"Porto Ferreira, SP",-21.8529134,-47.4794943
32717,"Porto Jau, SP",-22.2902898,-48.5658691
31980,"Presidente Prudente, SP",-22.1225167,-51.3882528
32540,"Queluz, SP",-22.5371881,-44.7752585
32532,"Queluz, SP",-22.5371881,-44.7752585
32367,"Registro, SP",-24.497942,-47.844895
32361,"Ribeira, SP",-24.6577435,-49.0086372
31989,"Rio Itaim G-12, SP",-23.8266031,-46.5759783
32534,"Santa Branca, SP",-23.3974353,-45.8842294
32664,"Santa Branca, SP",-23.3974353,-45.8842294
32516,"Santana Bonsucesso, SP",-22.6726623,-44.1995009
69150,"Santos, SP",-23.9335988,-46.3286399
31973,"Sao Carlos, SP",-21.8788022,-47.8567619
32530,"Sao Jose do Barreiro, SP",-22.6452376,-44.5805246
32536,"Sao Jose dos Campos, SP",-23.1867782,-45.8854538
30893,"Sao Jose dos Campos, SP",-23.1867782,-45.8854538
32365,"Sete Barras, SP",-24.3878438,-47.9265798
32533,"Silveiras, SP",-22.66384,-44.852157
31981,"Taquarivai, SP",-23.9257829,-48.7005328
32531,"Taubate, SP",-23.031448,-45.5612792
31976,"Votuporanga, SP",-20.4252908,-49.972028
32241,"Barreira da Cruz, TO",-10.564775,-49.932801
32239,"Descarreto, TO",-5.788779,-47.477167
32627,"Fazenda Angical, TO",-20.6975127,-56.0603464
31781,"Fazenda Barra Nova, TO",-18.163349,-41.0425423
31812,"Fazenda Manga, TO",-16.4968138,-41.2986601
31814,"Fazenda Mariana, TO",-19.6219143,-43.4233996
32238,"Goiatins, TO",-7.7132054,-47.3154841
32236,"Jatoba, TO",-5.444803,-47.6468056
31904,"Palmas, TO",-10.1837852,-48.3336423
32626,"Parana, TO",-12.616747,-47.873378
32582,"Pedro Afonso, TO",-8.9757351,-48.1733282
31807,"Ponto Pindorama, TO",-27.4624809,-53.9246377
32235,"Porto Jeronimo, TO",-29.1732822,-51.1497356
32625,"Porto Nacional, TO",-10.7019786,-48.4110952
32308,"Porto Nacional, TO",-10.7019786,-48.4110952
30868,"Porto Real, TO",-9.306831,-47.9292728
32237,"Porto Real, TO",-9.306831,-47.9292728
30872,"Rio Crixas, TO",-20.143019,-44.9158593
30871,"Rio Formoso, TO",-11.8095545,-49.7800613
30874,"Rio Manoel Alves, TO",-11.8975242,-47.342635
30867,"Rio Novo, TO",-10.5526754,-46.7627002
30870,"Rio Santo Antonio, TO",-30.2923656,-54.9704109
30869,"Rio Urubu, TO",-10.9335836,-50.1809336
32307,"Tocantinopolis, TO",-6.3280931,-47.4217673
32619,"Xambioa, TO",-6.4084693,-48.5336069
32122,"Taraqua, AM",0.129035,-68.546954
32373,"Taraqua, AM",0.129035,-68.546954
32385,"Tefe, AM",-3.3485276,-64.7102278
32096,"Uaracu, AM",0.5201343,-69.1213234
32013,"Uatuma, AM",-2.5719341,-57.8703616
32088,"Vila Bitencourt, AM",-21.5748507,-45.4128166
32382,"Vila Bittencourt, AM",-1.3942674,-69.4263644
32579,"Amapa, AP",2.0501747,-50.7922093
32312,"Leonidas, AP",-25.481645,-53.611238
31944,"Macapa, AP",0.0401529,-51.0569588
32234,"Macapa, AP",0.0401529,-51.0569588
31943,"Pacui, AP",0.7756527,-50.5958929
